year,state,state_code,county,candidate,party,candidate_votes,total_votes
2008,Rhode Island,RI,Washington,Barack Obama,democrat,39082.0,66160
2008,Rhode Island,RI,Washington,John McCain,republican,25624.0,66160
2008,South Carolina,SC,Abbeville,Barack Obama,democrat,4593.0,11001
2008,South Carolina,SC,Abbeville,John McCain,republican,6264.0,11001
2008,South Carolina,SC,Aiken,Barack Obama,democrat,26101.0,69770
2008,South Carolina,SC,Aiken,John McCain,republican,42849.0,69770
2008,South Carolina,SC,Allendale,Barack Obama,democrat,3029.0,4024
2008,South Carolina,SC,Allendale,John McCain,republican,947.0,4024
2008,South Carolina,SC,Anderson,Barack Obama,democrat,24132.0,73787
2008,South Carolina,SC,Anderson,John McCain,republican,48690.0,73787
2008,South Carolina,SC,Bamberg,Barack Obama,democrat,4426.0,6814
2008,South Carolina,SC,Bamberg,John McCain,republican,2309.0,6814
2008,South Carolina,SC,Barnwell,Barack Obama,democrat,4931.0,9798
2008,South Carolina,SC,Barnwell,John McCain,republican,4769.0,9798
2008,South Carolina,SC,Beaufort,Barack Obama,democrat,30396.0,68870
2008,South Carolina,SC,Beaufort,John McCain,republican,37821.0,68870
2008,South Carolina,SC,Berkeley,Barack Obama,democrat,27755.0,64781
2008,South Carolina,SC,Berkeley,John McCain,republican,36205.0,64781
2008,South Carolina,SC,Calhoun,Barack Obama,democrat,3970.0,7738
2008,South Carolina,SC,Calhoun,John McCain,republican,3695.0,7738
2008,South Carolina,SC,Charleston,Barack Obama,democrat,82698.0,154434
2008,South Carolina,SC,Charleston,John McCain,republican,69822.0,154434
2008,South Carolina,SC,Cherokee,Barack Obama,democrat,7215.0,20766
2008,South Carolina,SC,Cherokee,John McCain,republican,13305.0,20766
2008,South Carolina,SC,Chester,Barack Obama,democrat,7478.0,13981
2008,South Carolina,SC,Chester,John McCain,republican,6318.0,13981
2008,South Carolina,SC,Chesterfield,Barack Obama,democrat,7842.0,16359
2008,South Carolina,SC,Chesterfield,John McCain,republican,8325.0,16359
2008,South Carolina,SC,Clarendon,Barack Obama,democrat,8673.0,15552
2008,South Carolina,SC,Clarendon,John McCain,republican,6758.0,15552
2008,South Carolina,SC,Colleton,Barack Obama,democrat,8616.0,17321
2008,South Carolina,SC,Colleton,John McCain,republican,8525.0,17321
2008,South Carolina,SC,Darlington,Barack Obama,democrat,14505.0,29334
2008,South Carolina,SC,Darlington,John McCain,republican,14544.0,29334
2008,South Carolina,SC,Dillon,Barack Obama,democrat,7408.0,13417
2008,South Carolina,SC,Dillon,John McCain,republican,5874.0,13417
2008,South Carolina,SC,Dorchester,Barack Obama,democrat,21806.0,52405
2008,South Carolina,SC,Dorchester,John McCain,republican,29929.0,52405
2008,South Carolina,SC,Edgefield,Barack Obama,democrat,5075.0,11520
2008,South Carolina,SC,Edgefield,John McCain,republican,6334.0,11520
2008,South Carolina,SC,Fairfield,Barack Obama,democrat,7591.0,11619
2008,South Carolina,SC,Fairfield,John McCain,republican,3912.0,11619
2008,South Carolina,SC,Florence,Barack Obama,democrat,28012.0,58373
2008,South Carolina,SC,Florence,John McCain,republican,29861.0,58373
2008,South Carolina,SC,Georgetown,Barack Obama,democrat,14199.0,30290
2008,South Carolina,SC,Georgetown,John McCain,republican,15790.0,30290
2008,South Carolina,SC,Greenville,Barack Obama,democrat,70886.0,190657
2008,South Carolina,SC,Greenville,John McCain,republican,116363.0,190657
2008,South Carolina,SC,Greenwood,Barack Obama,democrat,12348.0,29667
2008,South Carolina,SC,Greenwood,John McCain,republican,16995.0,29667
2008,South Carolina,SC,Hampton,Barack Obama,democrat,5816.0,9350
2008,South Carolina,SC,Hampton,John McCain,republican,3439.0,9350
2008,South Carolina,SC,Horry,Barack Obama,democrat,38879.0,104798
2008,South Carolina,SC,Horry,John McCain,republican,64609.0,104798
2008,South Carolina,SC,Jasper,Barack Obama,democrat,5389.0,8854
2008,South Carolina,SC,Jasper,John McCain,republican,3365.0,8854
2008,South Carolina,SC,Kershaw,Barack Obama,democrat,11226.0,27985
2008,South Carolina,SC,Kershaw,John McCain,republican,16466.0,27985
2008,South Carolina,SC,Lancaster,Barack Obama,democrat,12139.0,28921
2008,South Carolina,SC,Lancaster,John McCain,republican,16441.0,28921
2008,South Carolina,SC,Laurens,Barack Obama,democrat,10578.0,26282
2008,South Carolina,SC,Laurens,John McCain,republican,15334.0,26282
2008,South Carolina,SC,Lee,Barack Obama,democrat,5960.0,9153
2008,South Carolina,SC,Lee,John McCain,republican,3074.0,9153
2008,South Carolina,SC,Lexington,Barack Obama,democrat,33303.0,109512
2008,South Carolina,SC,Lexington,John McCain,republican,74960.0,109512
2008,South Carolina,SC,McCormick,Barack Obama,democrat,2755.0,5232
2008,South Carolina,SC,McCormick,John McCain,republican,2437.0,5232
2008,South Carolina,SC,Marion,Barack Obama,democrat,9608.0,15174
2008,South Carolina,SC,Marion,John McCain,republican,5416.0,15174
2008,South Carolina,SC,Marlboro,Barack Obama,democrat,6794.0,10876
2008,South Carolina,SC,Marlboro,John McCain,republican,3996.0,10876
2008,South Carolina,SC,Newberry,Barack Obama,democrat,6708.0,16524
2008,South Carolina,SC,Newberry,John McCain,republican,9616.0,16524
2008,South Carolina,SC,Oconee,Barack Obama,democrat,9481.0,31132
2008,South Carolina,SC,Oconee,John McCain,republican,21164.0,31132
2008,South Carolina,SC,Orangeburg,Barack Obama,democrat,27263.0,39754
2008,South Carolina,SC,Orangeburg,John McCain,republican,12115.0,39754
2008,South Carolina,SC,Pickens,Barack Obama,democrat,11691.0,45128
2008,South Carolina,SC,Pickens,John McCain,republican,32552.0,45128
2008,South Carolina,SC,Richland,Barack Obama,democrat,105656.0,165037
2008,South Carolina,SC,Richland,John McCain,republican,57941.0,165037
2008,South Carolina,SC,Saluda,Barack Obama,democrat,3323.0,8603
2008,South Carolina,SC,Saluda,John McCain,republican,5191.0,8603
2008,South Carolina,SC,Spartanburg,Barack Obama,democrat,41632.0,108328
2008,South Carolina,SC,Spartanburg,John McCain,republican,65042.0,108328
2008,South Carolina,SC,Sumter,Barack Obama,democrat,25431.0,44358
2008,South Carolina,SC,Sumter,John McCain,republican,18581.0,44358
2008,South Carolina,SC,Union,Barack Obama,democrat,5935.0,13551
2008,South Carolina,SC,Union,John McCain,republican,7449.0,13551
2008,South Carolina,SC,Williamsburg,Barack Obama,democrat,11279.0,16443
2008,South Carolina,SC,Williamsburg,John McCain,republican,5004.0,16443
2008,South Carolina,SC,York,Barack Obama,democrat,37918.0,93696
2008,South Carolina,SC,York,John McCain,republican,54500.0,93696
2008,South Dakota,SD,Aurora,Barack Obama,democrat,655.0,1468
2008,South Dakota,SD,Aurora,John McCain,republican,794.0,1468
2008,South Dakota,SD,Beadle,Barack Obama,democrat,3493.0,7630
2008,South Dakota,SD,Beadle,John McCain,republican,4054.0,7630
2008,South Dakota,SD,Bennett,Barack Obama,democrat,557.0,1189
2008,South Dakota,SD,Bennett,John McCain,republican,614.0,1189
2008,South Dakota,SD,Bon Homme,Barack Obama,democrat,1367.0,3116
2008,South Dakota,SD,Bon Homme,John McCain,republican,1712.0,3116
2008,South Dakota,SD,Brookings,Barack Obama,democrat,7207.0,13789
2008,South Dakota,SD,Brookings,John McCain,republican,6431.0,13789
2008,South Dakota,SD,Brown,Barack Obama,democrat,9041.0,17253
2008,South Dakota,SD,Brown,John McCain,republican,8067.0,17253
2008,South Dakota,SD,Brule,Barack Obama,democrat,965.0,2406
2008,South Dakota,SD,Brule,John McCain,republican,1407.0,2406
2008,South Dakota,SD,Buffalo,Barack Obama,democrat,454.0,612
2008,South Dakota,SD,Buffalo,John McCain,republican,156.0,612
2008,South Dakota,SD,Butte,Barack Obama,democrat,1306.0,4205
2008,South Dakota,SD,Butte,John McCain,republican,2821.0,4205
2008,South Dakota,SD,Campbell,Barack Obama,democrat,243.0,844
2008,South Dakota,SD,Campbell,John McCain,republican,591.0,844
2008,South Dakota,SD,Charles Mix,Barack Obama,democrat,1807.0,3937
2008,South Dakota,SD,Charles Mix,John McCain,republican,2109.0,3937
2008,South Dakota,SD,Clark,Barack Obama,democrat,830.0,1920
2008,South Dakota,SD,Clark,John McCain,republican,1065.0,1920
2008,South Dakota,SD,Clay,Barack Obama,democrat,3808.0,6159
2008,South Dakota,SD,Clay,John McCain,republican,2296.0,6159
2008,South Dakota,SD,Codington,Barack Obama,democrat,5595.0,12076
2008,South Dakota,SD,Codington,John McCain,republican,6374.0,12076
2008,South Dakota,SD,Corson,Barack Obama,democrat,837.0,1390
2008,South Dakota,SD,Corson,John McCain,republican,535.0,1390
2008,South Dakota,SD,Custer,Barack Obama,democrat,1475.0,4450
2008,South Dakota,SD,Custer,John McCain,republican,2909.0,4450
2008,South Dakota,SD,Davison,Barack Obama,democrat,3554.0,8365
2008,South Dakota,SD,Davison,John McCain,republican,4731.0,8365
2008,South Dakota,SD,Day,Barack Obama,democrat,1785.0,3178
2008,South Dakota,SD,Day,John McCain,republican,1372.0,3178
2008,South Dakota,SD,Deuel,Barack Obama,democrat,1054.0,2178
2008,South Dakota,SD,Deuel,John McCain,republican,1088.0,2178
2008,South Dakota,SD,Dewey,Barack Obama,democrat,1328.0,2005
2008,South Dakota,SD,Dewey,John McCain,republican,659.0,2005
2008,South Dakota,SD,Douglas,Barack Obama,democrat,424.0,1735
2008,South Dakota,SD,Douglas,John McCain,republican,1293.0,1735
2008,South Dakota,SD,Edmunds,Barack Obama,democrat,819.0,2053
2008,South Dakota,SD,Edmunds,John McCain,republican,1213.0,2053
2008,South Dakota,SD,Fall River,Barack Obama,democrat,1338.0,3755
2008,South Dakota,SD,Fall River,John McCain,republican,2348.0,3755
2008,South Dakota,SD,Faulk,Barack Obama,democrat,426.0,1174
2008,South Dakota,SD,Faulk,John McCain,republican,739.0,1174
2008,South Dakota,SD,Grant,Barack Obama,democrat,1786.0,3774
2008,South Dakota,SD,Grant,John McCain,republican,1951.0,3774
2008,South Dakota,SD,Gregory,Barack Obama,democrat,771.0,2218
2008,South Dakota,SD,Gregory,John McCain,republican,1423.0,2218
2008,South Dakota,SD,Haakon,Barack Obama,democrat,187.0,1141
2008,South Dakota,SD,Haakon,John McCain,republican,939.0,1141
2008,South Dakota,SD,Hamlin,Barack Obama,democrat,1043.0,2737
2008,South Dakota,SD,Hamlin,John McCain,republican,1661.0,2737
2008,South Dakota,SD,Hand,Barack Obama,democrat,718.0,1981
2008,South Dakota,SD,Hand,John McCain,republican,1247.0,1981
2008,South Dakota,SD,Hanson,Barack Obama,democrat,961.0,2414
2008,South Dakota,SD,Hanson,John McCain,republican,1426.0,2414
2008,South Dakota,SD,Harding,Barack Obama,democrat,135.0,722
2008,South Dakota,SD,Harding,John McCain,republican,575.0,722
2008,South Dakota,SD,Hughes,Barack Obama,democrat,3037.0,8386
2008,South Dakota,SD,Hughes,John McCain,republican,5298.0,8386
2008,South Dakota,SD,Hutchinson,Barack Obama,democrat,1242.0,3561
2008,South Dakota,SD,Hutchinson,John McCain,republican,2285.0,3561
2008,South Dakota,SD,Hyde,Barack Obama,democrat,226.0,776
2008,South Dakota,SD,Hyde,John McCain,republican,547.0,776
2008,South Dakota,SD,Jackson,Barack Obama,democrat,435.0,1118
2008,South Dakota,SD,Jackson,John McCain,republican,668.0,1118
2008,South Dakota,SD,Jerauld,Barack Obama,democrat,542.0,1092
2008,South Dakota,SD,Jerauld,John McCain,republican,546.0,1092
2008,South Dakota,SD,Jones,Barack Obama,democrat,147.0,618
2008,South Dakota,SD,Jones,John McCain,republican,463.0,618
2008,South Dakota,SD,Kingsbury,Barack Obama,democrat,1277.0,2739
2008,South Dakota,SD,Kingsbury,John McCain,republican,1435.0,2739
2008,South Dakota,SD,Lake,Barack Obama,democrat,3033.0,6076
2008,South Dakota,SD,Lake,John McCain,republican,2993.0,6076
2008,South Dakota,SD,Lawrence,Barack Obama,democrat,4932.0,11876
2008,South Dakota,SD,Lawrence,John McCain,republican,6787.0,11876
2008,South Dakota,SD,Lincoln,Barack Obama,democrat,8642.0,20601
2008,South Dakota,SD,Lincoln,John McCain,republican,11803.0,20601
2008,South Dakota,SD,Lyman,Barack Obama,democrat,710.0,1623
2008,South Dakota,SD,Lyman,John McCain,republican,894.0,1623
2008,South Dakota,SD,McCook,Barack Obama,democrat,1219.0,2905
2008,South Dakota,SD,McCook,John McCain,republican,1646.0,2905
2008,South Dakota,SD,McPherson,Barack Obama,democrat,441.0,1364
2008,South Dakota,SD,McPherson,John McCain,republican,915.0,1364
2008,South Dakota,SD,Marshall,Barack Obama,democrat,1261.0,2177
2008,South Dakota,SD,Marshall,John McCain,republican,900.0,2177
2008,South Dakota,SD,Meade,Barack Obama,democrat,3751.0,11465
2008,South Dakota,SD,Meade,John McCain,republican,7515.0,11465
2008,South Dakota,SD,Mellette,Barack Obama,democrat,373.0,829
2008,South Dakota,SD,Mellette,John McCain,republican,445.0,829
2008,South Dakota,SD,Miner,Barack Obama,democrat,605.0,1198
2008,South Dakota,SD,Miner,John McCain,republican,577.0,1198
2008,South Dakota,SD,Minnehaha,Barack Obama,democrat,39838.0,79798
2008,South Dakota,SD,Minnehaha,John McCain,republican,39251.0,79798
2008,South Dakota,SD,Moody,Barack Obama,democrat,1663.0,3203
2008,South Dakota,SD,Moody,John McCain,republican,1508.0,3203
2008,South Dakota,SD,Pennington,Barack Obama,democrat,17802.0,45787
2008,South Dakota,SD,Pennington,John McCain,republican,27603.0,45787
2008,South Dakota,SD,Perkins,Barack Obama,democrat,499.0,1656
2008,South Dakota,SD,Perkins,John McCain,republican,1102.0,1656
2008,South Dakota,SD,Potter,Barack Obama,democrat,482.0,1434
2008,South Dakota,SD,Potter,John McCain,republican,937.0,1434
2008,South Dakota,SD,Roberts,Barack Obama,democrat,2672.0,4484
2008,South Dakota,SD,Roberts,John McCain,republican,1781.0,4484
2008,South Dakota,SD,Sanborn,Barack Obama,democrat,500.0,1181
2008,South Dakota,SD,Sanborn,John McCain,republican,669.0,1181
2008,South Dakota,SD,Oglala Lakota,Barack Obama,democrat,2971.0,3314
2008,South Dakota,SD,Oglala Lakota,John McCain,republican,331.0,3314
2008,South Dakota,SD,Spink,Barack Obama,democrat,1550.0,3239
2008,South Dakota,SD,Spink,John McCain,republican,1660.0,3239
2008,South Dakota,SD,Stanley,Barack Obama,democrat,510.0,1540
2008,South Dakota,SD,Stanley,John McCain,republican,1017.0,1540
2008,South Dakota,SD,Sully,Barack Obama,democrat,233.0,823
2008,South Dakota,SD,Sully,John McCain,republican,581.0,823
2008,South Dakota,SD,Todd,Barack Obama,democrat,2208.0,2807
2008,South Dakota,SD,Todd,John McCain,republican,571.0,2807
2008,South Dakota,SD,Tripp,Barack Obama,democrat,914.0,2809
2008,South Dakota,SD,Tripp,John McCain,republican,1859.0,2809
2008,South Dakota,SD,Turner,Barack Obama,democrat,1681.0,4266
2008,South Dakota,SD,Turner,John McCain,republican,2538.0,4266
2008,South Dakota,SD,Union,Barack Obama,democrat,3244.0,7620
2008,South Dakota,SD,Union,John McCain,republican,4310.0,7620
2008,South Dakota,SD,Walworth,Barack Obama,democrat,923.0,2620
2008,South Dakota,SD,Walworth,John McCain,republican,1668.0,2620
2008,South Dakota,SD,Yankton,Barack Obama,democrat,4838.0,9967
2008,South Dakota,SD,Yankton,John McCain,republican,5039.0,9967
2008,South Dakota,SD,Ziebach,Barack Obama,democrat,554.0,882
2008,South Dakota,SD,Ziebach,John McCain,republican,312.0,882
2008,Tennessee,TN,Anderson,Barack Obama,democrat,11396.0,31570
2008,Tennessee,TN,Anderson,John McCain,republican,19675.0,31570
2008,Tennessee,TN,Bedford,Barack Obama,democrat,5027.0,15507
2008,Tennessee,TN,Bedford,John McCain,republican,10217.0,15507
2008,Tennessee,TN,Benton,Barack Obama,democrat,2645.0,6479
2008,Tennessee,TN,Benton,John McCain,republican,3696.0,6479
2008,Tennessee,TN,Bledsoe,Barack Obama,democrat,1517.0,4784
2008,Tennessee,TN,Bledsoe,John McCain,republican,3166.0,4784
2008,Tennessee,TN,Blount,Barack Obama,democrat,15253.0,51645
2008,Tennessee,TN,Blount,John McCain,republican,35571.0,51645
2008,Tennessee,TN,Bradley,Barack Obama,democrat,9357.0,38191
2008,Tennessee,TN,Bradley,John McCain,republican,28333.0,38191
2008,Tennessee,TN,Campbell,Barack Obama,democrat,3867.0,12628
2008,Tennessee,TN,Campbell,John McCain,republican,8535.0,12628
2008,Tennessee,TN,Cannon,Barack Obama,democrat,2011.0,5457
2008,Tennessee,TN,Cannon,John McCain,republican,3322.0,5457
2008,Tennessee,TN,Carroll,Barack Obama,democrat,3980.0,11646
2008,Tennessee,TN,Carroll,John McCain,republican,7455.0,11646
2008,Tennessee,TN,Carter,Barack Obama,democrat,5587.0,21769
2008,Tennessee,TN,Carter,John McCain,republican,15852.0,21769
2008,Tennessee,TN,Cheatham,Barack Obama,democrat,5498.0,16428
2008,Tennessee,TN,Cheatham,John McCain,republican,10702.0,16428
2008,Tennessee,TN,Chester,Barack Obama,democrat,1797.0,6459
2008,Tennessee,TN,Chester,John McCain,republican,4587.0,6459
2008,Tennessee,TN,Claiborne,Barack Obama,democrat,3078.0,10420
2008,Tennessee,TN,Claiborne,John McCain,republican,7175.0,10420
2008,Tennessee,TN,Clay,Barack Obama,democrat,1248.0,2994
2008,Tennessee,TN,Clay,John McCain,republican,1676.0,2994
2008,Tennessee,TN,Cocke,Barack Obama,democrat,3340.0,12481
2008,Tennessee,TN,Cocke,John McCain,republican,8945.0,12481
2008,Tennessee,TN,Coffee,Barack Obama,democrat,7132.0,20790
2008,Tennessee,TN,Coffee,John McCain,republican,13250.0,20790
2008,Tennessee,TN,Crockett,Barack Obama,democrat,1967.0,6037
2008,Tennessee,TN,Crockett,John McCain,republican,3994.0,6037
2008,Tennessee,TN,Cumberland,Barack Obama,democrat,7889.0,25712
2008,Tennessee,TN,Cumberland,John McCain,republican,17436.0,25712
2008,Tennessee,TN,Davidson,Barack Obama,democrat,158423.0,264486
2008,Tennessee,TN,Davidson,John McCain,republican,102915.0,264486
2008,Tennessee,TN,Decatur,Barack Obama,democrat,1566.0,4763
2008,Tennessee,TN,Decatur,John McCain,republican,3101.0,4763
2008,Tennessee,TN,DeKalb,Barack Obama,democrat,2832.0,7065
2008,Tennessee,TN,DeKalb,John McCain,republican,4085.0,7065
2008,Tennessee,TN,Dickson,Barack Obama,democrat,7506.0,19519
2008,Tennessee,TN,Dickson,John McCain,republican,11677.0,19519
2008,Tennessee,TN,Dyer,Barack Obama,democrat,4411.0,14450
2008,Tennessee,TN,Dyer,John McCain,republican,9859.0,14450
2008,Tennessee,TN,Fayette,Barack Obama,democrat,6892.0,19254
2008,Tennessee,TN,Fayette,John McCain,republican,12173.0,19254
2008,Tennessee,TN,Fentress,Barack Obama,democrat,1831.0,6739
2008,Tennessee,TN,Fentress,John McCain,republican,4789.0,6739
2008,Tennessee,TN,Franklin,Barack Obama,democrat,6613.0,17432
2008,Tennessee,TN,Franklin,John McCain,republican,10539.0,17432
2008,Tennessee,TN,Gibson,Barack Obama,democrat,7406.0,21253
2008,Tennessee,TN,Gibson,John McCain,republican,13516.0,21253
2008,Tennessee,TN,Giles,Barack Obama,democrat,4614.0,11689
2008,Tennessee,TN,Giles,John McCain,republican,6902.0,11689
2008,Tennessee,TN,Grainger,Barack Obama,democrat,2066.0,7503
2008,Tennessee,TN,Grainger,John McCain,republican,5297.0,7503
2008,Tennessee,TN,Greene,Barack Obama,democrat,7110.0,24670
2008,Tennessee,TN,Greene,John McCain,republican,17151.0,24670
2008,Tennessee,TN,Grundy,Barack Obama,democrat,1971.0,4632
2008,Tennessee,TN,Grundy,John McCain,republican,2563.0,4632
2008,Tennessee,TN,Hamblen,Barack Obama,democrat,6807.0,22669
2008,Tennessee,TN,Hamblen,John McCain,republican,15508.0,22669
2008,Tennessee,TN,Hamilton,Barack Obama,democrat,64246.0,147520
2008,Tennessee,TN,Hamilton,John McCain,republican,81702.0,147520
2008,Tennessee,TN,Hancock,Barack Obama,democrat,604.0,2241
2008,Tennessee,TN,Hancock,John McCain,republican,1588.0,2241
2008,Tennessee,TN,Hardeman,Barack Obama,democrat,5919.0,11237
2008,Tennessee,TN,Hardeman,John McCain,republican,5225.0,11237
2008,Tennessee,TN,Hardin,Barack Obama,democrat,2794.0,10035
2008,Tennessee,TN,Hardin,John McCain,republican,7077.0,10035
2008,Tennessee,TN,Hawkins,Barack Obama,democrat,5930.0,21040
2008,Tennessee,TN,Hawkins,John McCain,republican,14756.0,21040
2008,Tennessee,TN,Haywood,Barack Obama,democrat,4893.0,8121
2008,Tennessee,TN,Haywood,John McCain,republican,3165.0,8121
2008,Tennessee,TN,Henderson,Barack Obama,democrat,3021.0,10834
2008,Tennessee,TN,Henderson,John McCain,republican,7669.0,10834
2008,Tennessee,TN,Henry,Barack Obama,democrat,5153.0,13545
2008,Tennessee,TN,Henry,John McCain,republican,8182.0,13545
2008,Tennessee,TN,Hickman,Barack Obama,democrat,3563.0,8498
2008,Tennessee,TN,Hickman,John McCain,republican,4784.0,8498
2008,Tennessee,TN,Houston,Barack Obama,democrat,1678.0,3354
2008,Tennessee,TN,Houston,John McCain,republican,1608.0,3354
2008,Tennessee,TN,Humphreys,Barack Obama,democrat,3600.0,7580
2008,Tennessee,TN,Humphreys,John McCain,republican,3818.0,7580
2008,Tennessee,TN,Jackson,Barack Obama,democrat,2224.0,4501
2008,Tennessee,TN,Jackson,John McCain,republican,2185.0,4501
2008,Tennessee,TN,Jefferson,Barack Obama,democrat,5178.0,18532
2008,Tennessee,TN,Jefferson,John McCain,republican,13092.0,18532
2008,Tennessee,TN,Johnson,Barack Obama,democrat,1837.0,6591
2008,Tennessee,TN,Johnson,John McCain,republican,4621.0,6591
2008,Tennessee,TN,Knox,Barack Obama,democrat,70215.0,186086
2008,Tennessee,TN,Knox,John McCain,republican,113015.0,186086
2008,Tennessee,TN,Lake,Barack Obama,democrat,1024.0,2238
2008,Tennessee,TN,Lake,John McCain,republican,1175.0,2238
2008,Tennessee,TN,Lauderdale,Barack Obama,democrat,4322.0,9338
2008,Tennessee,TN,Lauderdale,John McCain,republican,4933.0,9338
2008,Tennessee,TN,Lawrence,Barack Obama,democrat,5161.0,16020
2008,Tennessee,TN,Lawrence,John McCain,republican,10566.0,16020
2008,Tennessee,TN,Lewis,Barack Obama,democrat,1804.0,4834
2008,Tennessee,TN,Lewis,John McCain,republican,2951.0,4834
2008,Tennessee,TN,Lincoln,Barack Obama,democrat,3695.0,13130
2008,Tennessee,TN,Lincoln,John McCain,republican,9231.0,13130
2008,Tennessee,TN,Loudon,Barack Obama,democrat,6058.0,22184
2008,Tennessee,TN,Loudon,John McCain,republican,15815.0,22184
2008,Tennessee,TN,McMinn,Barack Obama,democrat,5541.0,18789
2008,Tennessee,TN,McMinn,John McCain,republican,12989.0,18789
2008,Tennessee,TN,McNairy,Barack Obama,democrat,3131.0,10422
2008,Tennessee,TN,McNairy,John McCain,republican,7135.0,10422
2008,Tennessee,TN,Macon,Barack Obama,democrat,2060.0,7360
2008,Tennessee,TN,Macon,John McCain,republican,5145.0,7360
2008,Tennessee,TN,Madison,Barack Obama,democrat,20209.0,43846
2008,Tennessee,TN,Madison,John McCain,republican,23290.0,43846
2008,Tennessee,TN,Marion,Barack Obama,democrat,4506.0,11437
2008,Tennessee,TN,Marion,John McCain,republican,6746.0,11437
2008,Tennessee,TN,Marshall,Barack Obama,democrat,4320.0,11289
2008,Tennessee,TN,Marshall,John McCain,republican,6755.0,11289
2008,Tennessee,TN,Maury,Barack Obama,democrat,13058.0,33767
2008,Tennessee,TN,Maury,John McCain,republican,20288.0,33767
2008,Tennessee,TN,Meigs,Barack Obama,democrat,1372.0,4237
2008,Tennessee,TN,Meigs,John McCain,republican,2797.0,4237
2008,Tennessee,TN,Monroe,Barack Obama,democrat,5053.0,16777
2008,Tennessee,TN,Monroe,John McCain,republican,11484.0,16777
2008,Tennessee,TN,Montgomery,Barack Obama,democrat,25716.0,56518
2008,Tennessee,TN,Montgomery,John McCain,republican,30175.0,56518
2008,Tennessee,TN,Moore,Barack Obama,democrat,881.0,2952
2008,Tennessee,TN,Moore,John McCain,republican,2010.0,2952
2008,Tennessee,TN,Morgan,Barack Obama,democrat,1969.0,6822
2008,Tennessee,TN,Morgan,John McCain,republican,4717.0,6822
2008,Tennessee,TN,Obion,Barack Obama,democrat,4308.0,13392
2008,Tennessee,TN,Obion,John McCain,republican,8873.0,13392
2008,Tennessee,TN,Overton,Barack Obama,democrat,3419.0,8092
2008,Tennessee,TN,Overton,John McCain,republican,4497.0,8092
2008,Tennessee,TN,Perry,Barack Obama,democrat,1329.0,3000
2008,Tennessee,TN,Perry,John McCain,republican,1596.0,3000
2008,Tennessee,TN,Pickett,Barack Obama,democrat,854.0,2671
2008,Tennessee,TN,Pickett,John McCain,republican,1786.0,2671
2008,Tennessee,TN,Polk,Barack Obama,democrat,2124.0,6501
2008,Tennessee,TN,Polk,John McCain,republican,4267.0,6501
2008,Tennessee,TN,Putnam,Barack Obama,democrat,9739.0,27316
2008,Tennessee,TN,Putnam,John McCain,republican,17101.0,27316
2008,Tennessee,TN,Rhea,Barack Obama,democrat,2907.0,11106
2008,Tennessee,TN,Rhea,John McCain,republican,8042.0,11106
2008,Tennessee,TN,Roane,Barack Obama,democrat,7224.0,23276
2008,Tennessee,TN,Roane,John McCain,republican,15658.0,23276
2008,Tennessee,TN,Robertson,Barack Obama,democrat,9318.0,27614
2008,Tennessee,TN,Robertson,John McCain,republican,17903.0,27614
2008,Tennessee,TN,Rutherford,Barack Obama,democrat,40460.0,101737
2008,Tennessee,TN,Rutherford,John McCain,republican,59892.0,101737
2008,Tennessee,TN,Scott,Barack Obama,democrat,1720.0,6783
2008,Tennessee,TN,Scott,John McCain,republican,4931.0,6783
2008,Tennessee,TN,Sequatchie,Barack Obama,democrat,1717.0,5437
2008,Tennessee,TN,Sequatchie,John McCain,republican,3610.0,5437
2008,Tennessee,TN,Sevier,Barack Obama,democrat,8604.0,33941
2008,Tennessee,TN,Sevier,John McCain,republican,24922.0,33941
2008,Tennessee,TN,Shelby,Barack Obama,democrat,256297.0,404555
2008,Tennessee,TN,Shelby,John McCain,republican,145458.0,404555
2008,Tennessee,TN,Smith,Barack Obama,democrat,2992.0,7741
2008,Tennessee,TN,Smith,John McCain,republican,4563.0,7741
2008,Tennessee,TN,Stewart,Barack Obama,democrat,2470.0,5507
2008,Tennessee,TN,Stewart,John McCain,republican,2956.0,5507
2008,Tennessee,TN,Sullivan,Barack Obama,democrat,18354.0,63997
2008,Tennessee,TN,Sullivan,John McCain,republican,44808.0,63997
2008,Tennessee,TN,Sumner,Barack Obama,democrat,21487.0,67228
2008,Tennessee,TN,Sumner,John McCain,republican,44949.0,67228
2008,Tennessee,TN,Tipton,Barack Obama,democrat,7931.0,25316
2008,Tennessee,TN,Tipton,John McCain,republican,17165.0,25316
2008,Tennessee,TN,Trousdale,Barack Obama,democrat,1475.0,3239
2008,Tennessee,TN,Trousdale,John McCain,republican,1688.0,3239
2008,Tennessee,TN,Unicoi,Barack Obama,democrat,2107.0,7223
2008,Tennessee,TN,Unicoi,John McCain,republican,5011.0,7223
2008,Tennessee,TN,Union,Barack Obama,democrat,1829.0,6399
2008,Tennessee,TN,Union,John McCain,republican,4467.0,6399
2008,Tennessee,TN,Van Buren,Barack Obama,democrat,849.0,2206
2008,Tennessee,TN,Van Buren,John McCain,republican,1294.0,2206
2008,Tennessee,TN,Warren,Barack Obama,democrat,5515.0,14400
2008,Tennessee,TN,Warren,John McCain,republican,8562.0,14400
2008,Tennessee,TN,Washington,Barack Obama,democrat,15941.0,48982
2008,Tennessee,TN,Washington,John McCain,republican,32341.0,48982
